PG.ProteinAccessions,NP1_1,NP1_2,NP1_3,NP1_4,NP1_5,NP2_1,NP2_2,NP2_3,NP2_4,NP2_5,NP3_1,NP3_2,NP3_3,NP3_4,NP3_5,NP4_1,NP4_2,NP4_3,NP4_4,NP4_5,NP5_1,NP5_2,NP5_3,NP5_4,NP5_5,NP6_1,NP6_2,NP6_3,NP6_4,NP6_5
Q92619,237710.40625,237276.649047766,238370.232849993,237868.136892706,236846.714780811,241301.328125,241680.567706991,240802.134376075,240575.537916794,240544.779425077,275384.96875,275167.386134442,275463.561720967,276349.126539014,275564.133473959,276140.96875,276007.753796179,276832.108362813,275408.715863016,276775.413162775,174792.546875,174160.780934308,173966.540932346,175608.49259856,175679.463357355,180007.59375,179830.935533602,179337.408454601,180201.337827347,179515.785628442
Q92620,46230.2578125,45716.9088233113,45983.8357400931,46377.0524999909,46272.9588528946,47078.62890625,46262.7874544971,47268.8338022828,47431.8594012558,46937.1330209225,53839.05859375,53933.5621925034,53711.6381259598,53632.5525635816,54235.1666022055,51220.29296875,50726.0145941563,51892.1498689614,51883.3311298676,50261.4028449915,35710.5234375,35143.5842120796,36384.5208634399,35742.3195999824,34854.0872244872,28511.19921875,29130.5262945294,29354.5395197049,28934.9700562358,27549.1744331717
Q92621,150081056,150080910.59802,150081222.076162,150081837.177216,150081397.944986,20893628,20892922.2539509,20894531.6721671,20894230.4053814,20894576.9123835,141440.875,142181.894665264,141198.851461668,140839.533497259,141257.6309742,714114.625,713721.671847232,714438.595718309,713849.02094917,714259.651390906,614971.5,614511.480395697,614322.828762248,614148.5057166,614871.033437565,1220092,1219224.34425103,1221008.20810097,1219497.12402914,1220141.2838975
Q92625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Q92626,14176.9833984375,14838.1417370923,13887.7844405882,14542.5110078007,14331.2267098166,15983.134765625,15291.0003480315,16694.8093031347,16780.786192026,16203.7725304067,15065.3955078125,14485.4677020013,15650.8780190162,14295.2694923989,15755.2879525721,13099.369140625,13025.0548173711,12159.3732068352,12936.0569746271,12798.8665306978,10057.6923828125,10265.7434440702,9584.75196627155,10300.7333542705,9828.04597527906,7573.93310546875,8090.15451932326,8023.98207692429,7856.49161508307,7678.99435155094
Q92636,2242.2763671875,1520.63826743141,3149.36097563803,1881.02540971339,2213.63143847883,9190.0126953125,8563.22122509405,8909.12377279997,9778.29071278498,9187.39950614795,8465.916015625,8543.45316807553,8540.52933719754,8667.66884545609,7488.02500632405,8394.91796875,9302.4341558069,8048.10330746323,8581.53471219912,9285.80082542822,8272.49609375,7837.01727794111,8617.08471852913,7309.53054617718,9092.88884302229,5763.2119140625,5773.1849790588,4824.37484870106,5785.99653086066,6471.78039253131
Q92643,37572.55078125,37505.4182332866,36780.6273924112,37767.9139526486,38186.1088696793,131631.6875,132233.161624938,131318.728895344,130944.056904826,130673.993113402,37935.03125,38845.3708904535,38244.3467619568,37182.4513933361,38883.9094102122,37612.01953125,36702.5340346694,37104.0905409567,36627.1981893182,37848.1149215326,26485.869140625,25497.2871754132,27265.1306425966,26878.5462288931,26497.6466603391,107395.015625,108323.230335206,106979.124478713,106750.80717513,108251.634404246
Q92665,53085.23828125,52302.863401439,52305.7769691423,53280.3759994768,53626.0311888382,59496.72265625,60158.9728649184,58890.775266517,60371.1503194124,58571.6299549155,57961.09765625,57436.6080318242,57156.4979953356,57819.0063903704,57900.8047305644,56629.90625,56197.6333994642,55822.8788998201,56652.0647707619,55763.498031836,40116.00390625,40858.8312569894,40209.5655267015,39781.5860131644,40058.6857189313,31121.853515625,30448.9580310211,31743.9983716495,31083.7698170245,31730.7467648089
Q92667,59552.44140625,59211.2542509101,59626.7635353841,60542.9807228036,59737.4066139571,53227.6171875,53504.8721158691,52677.7744596638,53080.8912483789,54013.0689568631,59972.859375,59547.7534805499,59318.6197637655,60547.1588101313,59365.1653056107,55616.875,55963.6778735369,56317.8378694504,55627.8603981994,56338.9437242225,40107.01953125,40524.8193449229,40110.3214078471,39827.7289966941,39982.9438800812,24716.314453125,25175.5914063714,24399.7696558535,23815.7966737226,24731.3887942173
Q92673,1418526.125,1419311.65624983,1418388.37162559,1417543.52940726,1418467.27953213,1536404,1536939.27945792,1536304.57894308,1536789.17785119,1537366.13373449,1443769,1443402.47744104,1443675.26982739,1443213.86394292,1443272.60347005,70857.828125,71119.6946842745,71807.9202469587,70763.2795242742,71280.4088491164,37337.69140625,37251.3774814978,37434.2080703899,38172.9417159185,37424.8005300723,1080366.875,1079460.07680397,1080489.48018363,1080928.31478983,1079960.7805006
Q92685,36383.875,37060.6489085481,35744.2545086965,36448.6108498536,36323.7138550617,39276.40234375,39723.5143931918,39733.9764691293,39026.5061885454,38828.1948442906,34777.5625,34885.8015882075,34486.7229666784,34197.6000773944,33960.2284408398,33211.34375,33774.7568484545,34002.3659091592,33787.5184180364,32659.7874230854,25528.630859375,26242.5021772906,24923.6255517863,24814.1542157792,25039.6521172188,25362.095703125,24667.9505410008,24729.4824526049,25892.254994005,24561.9519853368
Q92686,26436.369140625,26883.341141969,25702.9942995794,26063.5217656307,26509.1499281041,35395.484375,35408.8469517194,35504.6411707774,35103.5369147323,35144.5424609594,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24620.673828125,25041.8023404852,24078.2940800488,24953.2012812048,24930.3784666769,NA,NA,NA,NA,NA
Q92688,1262667.75,1262519.75726008,1261959.15680004,1263202.81432939,1261721.35391457,1268108.75,1267472.21348748,1267762.02407653,1268128.92159946,1267360.00469221,1336768.25,1336848.65296705,1337004.12155249,1336698.0787523,1337752.59324656,1323688.875,1324157.5786667,1323872.04366131,1324626.2660469,1323115.6133418,867766.375,867046.60753195,868722.874287393,866974.446224857,868168.741285678,787125.875,787138.250504244,786480.681119576,787641.761043198,786395.604518797
Q92696,60713.375,60928.5675330982,59964.1557007059,61413.9424154498,60636.105202321,72351.1484375,73235.4672628231,72264.3856427409,71908.0489410795,71823.4359415025,64007.1171875,63501.8067000322,63492.9091370553,63873.6149714217,64696.3307390809,65585.796875,66231.2020059265,64638.1984819248,65793.4780903682,66522.5279336385,55329.390625,54817.2990903221,55249.2329808846,54726.7579818107,54334.3010717034,58073.5703125,57527.7302358635,58037.4427470714,57078.7762306035,57422.4455417469
Q92733,91643.6328125,91022.7196124196,92237.3244884238,92097.5392787531,90950.7240756229,77446.8125,77745.050541345,76517.3361583017,78193.0092510171,78390.0038206354,95712.65625,96494.8081888817,95131.6876260191,95475.1685995236,94773.5143995471,90849.8671875,91587.6031574458,89888.2482899949,91675.0601595864,91039.0141443945,60265.3359375,61208.5253428705,60694.0278671719,60304.1913416274,59715.3376792595,60317.2734375,60904.7055649459,60238.3009241782,60005.9942188561,59838.3089257292
Q92734,276200.3125,277130.614978373,277155.908700656,275302.987022437,275252.434158344,302259.28125,302408.423573527,301816.385266189,303010.137412049,301413.911509611,314622.75,313756.900665719,314645.260642651,314743.394015726,314195.173069272,288565.21875,289298.787437458,288856.915142931,288332.703521088,287589.293796182,180365.046875,179915.184736632,181250.572786115,180624.298913319,180828.161529645,191145.296875,191249.706857916,190302.234107241,190151.952707753,191681.910547506
Q92736,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Q92738,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Q92747,145064.546875,145294.434860159,145155.515121106,144969.273854323,145973.212073367,137964.015625,137930.026384119,138869.476059034,137332.010495991,137146.091064021,159742.90625,160493.163090605,159619.92237059,159981.178985383,159924.872327071,161705.140625,162105.056385383,161603.749665305,162501.514345281,162327.459944751,105567.296875,106465.261116914,105738.270170346,105128.502779,104647.260912053,110959.0078125,111604.378206491,110758.859030738,111335.226289764,109975.032596219
Q92759,32807.8828125,31846.976363726,31945.6424663514,33275.4441603757,32584.9055328146,28868.931640625,29733.0629296936,27922.9249379002,29793.6178955585,27997.9287304319,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Q92766,45376.7265625,44581.624087289,45428.4802343398,44778.6752277687,44517.633852426,42514.58984375,41730.3369575553,42137.7926673181,42083.7266300246,43462.5159948505,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Q92769,456318,456811.606952485,455864.771512367,456743.06879475,456198.379031878,455236.125,454805.746477276,455686.142093215,454329.184203122,455312.692201875,457307.3125,458143.863005832,456725.500819076,457500.087428175,457718.157581322,447010.1875,446127.674090985,447332.989584032,447408.619659331,446716.349246755,306840.625,306238.849887438,305988.706933614,306031.627585925,306902.4153932,276308.4375,275566.531509012,275477.414227873,277200.949965827,276170.300424881
Q92783,113522.4296875,112618.07715806,113299.208819464,114358.199964341,112893.340824235,112751,112394.365300726,112893.371268943,112830.025289044,112708.62481261,115111.046875,114115.675097436,114699.274353322,115603.424049553,114780.265185621,117914.09375,118711.346645776,117172.341145512,117066.80492771,118174.369600538,83200.984375,82486.8500688188,83990.6711777747,83912.9333667532,82655.3062334731,91347.2109375,91572.0181947984,91371.6188942492,91008.5652101263,91066.9680720605
Q92784,37949.765625,37775.3790063411,37689.646065291,38584.2506355233,37702.959995307,28243.70703125,28816.7924101055,29111.0122108422,27935.9958863407,28331.3372533359,26545.07421875,26565.130854357,27191.0626267605,27385.523344256,26872.1791248359,27046.216796875,27431.7839469537,28046.0295074396,26176.5794472545,26499.1737010665,25432.591796875,25087.7949847132,25444.2652552612,25442.1406691186,25832.634638086,14762.3525390625,14698.7482456714,14763.5399343669,15167.9132770039,13833.134403754
Q92785,269347.3125,269610.346585277,268431.556751717,269897.306547731,269042.81090223,286959.125,287739.514262363,287701.068723522,287902.109429654,286740.3232329,293549.4375,292623.712265328,293584.261993341,293224.316182941,292572.797654126,274455.28125,275026.775082394,273573.518167071,274484.444778699,275311.24086893,175289.09375,174715.976751812,175642.162860308,175552.528757073,175968.938195083,158733.046875,158688.437573276,157756.17247181,157921.782361474,158157.052203212
Q92793,39011.49609375,38541.3634941652,39394.8270228431,38101.9183445461,39630.6186068542,54793.85546875,55788.1108722724,55240.8391758874,53924.1592804976,54723.766077783,38760.921875,38784.5982531868,37857.979730688,39521.9392645955,39139.3909095638,37093.71875,36537.4966241121,36496.8779828101,37516.8866385408,37717.8121135272,27530.44921875,27585.5963036232,26536.6050816886,27813.2902301662,28067.128308285,36527.7421875,35592.1704187132,35812.8424375392,36091.464653153,37211.7525483556
Q92794,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Q92796,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1246976.75,1246234.28334444,1247786.41008687,1246181.42469795,1247082.25820082,1361664.5,1360890.02620061,1360691.55861488,1362182.05897142,1361251.61569104,NA,NA,NA,NA,NA,1179131.625,1179307.01641234,1178690.21813067,1178674.90601967,1179070.00227746
Q92797,261722.65625,261406.196277123,262343.272874132,261392.822660971,262572.08501175,299275.03125,298754.658971943,299009.50637323,299929.070044339,299360.897997424,284329.6875,284102.570952941,284142.506186478,283586.443740036,285314.158816449,291483.21875,292199.615490172,291340.763497181,290856.211881634,291496.459275499,184828.78125,184773.590526611,185036.488424588,184852.553990737,185420.69583486,174323.5625,173571.689435214,173532.799465515,174378.128067058,174997.346087292
Q92804,331544.9375,330936.346408181,331882.617825843,332401.71806255,331490.64850967,264980.125,264529.003601752,264700.271339387,265187.421865527,265050.821843322,289525.75,289568.163285002,290001.120433647,289840.648960758,288714.265164889,298105.3125,298814.044849798,298571.387082655,298130.184881706,298876.366619337,170813.46875,170046.47624436,169978.77451814,170002.570758939,171436.697503917,167467.921875,167800.633781172,166805.584214676,166755.781882957,167440.07155304
Q92820,185552.28125,184640.41748013,185184.671895798,184801.909131683,185013.75501718,187246.890625,187225.977501381,187889.322231539,188098.68196027,186908.077696353,213821.9375,213205.854251016,214668.41411075,214690.976380337,213230.634745177,211952.1875,212071.70324171,212587.192960586,212598.152117375,211782.8793093,139334.078125,139191.96448689,140036.422813121,138397.194927834,139080.530833729,128135.1640625,128515.083290644,128125.464635443,128038.090802271,127917.242885109
Q92835,220493.8125,220798.049821019,220377.467380803,220162.497236826,219874.014980126,232070.4375,231885.310289662,232777.583057739,232678.493274122,231442.376932807,240081.515625,239192.41712603,239401.068164382,241001.416805081,239413.063175857,242812.65625,242513.828160856,243057.121255118,242627.439453416,242923.275295794,173302.546875,172889.504901048,173308.831909586,172499.005383261,172389.605847102,170547.546875,169688.883820817,169554.761307582,170308.425540373,170635.93809054
Q92839,1621788.25,1622037.21436045,1621820.80308047,1620830.23887059,1621457.63377591,1759775.25,1759819.48893848,1759847.79280057,1760092.99973031,1759758.85033566,1531062.625,1531691.59266327,1531697.41667083,1531572.96396208,1530237.76973945,1598021.5,1597328.21033775,1597903.55778506,1597154.70001774,1598963.28926665,1169548.75,1169322.433846,1169071.03119411,1169003.79961442,1168805.56327842,1507359.75,1507231.16664047,1507844.93423038,1508303.72689914,1507133.37575196
Q92841,1226499.375,1226566.27140461,1225559.83025568,1225724.75194499,1227190.49406691,1333536.25,1332970.80560552,1333725.68511089,1333697.64159678,1333998.89514513,1290507.625,1290167.81392732,1291090.2295908,1291101.94702717,1290197.97197348,1313277.75,1313626.15974258,1312745.94113102,1313552.58065613,1313223.10700604,876129.3125,876417.769904822,875621.932688743,876792.213856351,876608.146422651,737955.75,737902.957690682,738628.768826637,738316.478302505,738677.414760727
Q92851,NA,NA,NA,NA,NA,89244.515625,88873.0717731491,89449.5126690567,88454.0725198425,89807.3258797489,NA,NA,NA,NA,NA,44602.76953125,45203.720455464,44550.8619807065,45042.5346549004,45355.0257649608,70441.46875,71199.3374492638,70768.1790668182,70555.2407706752,69773.4753418379,17873.76953125,18165.1130204462,18550.5189208686,18067.4442781508,18465.5536140688
Q92854,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Q92878,187302.171875,186429.198032454,187867.097205691,188248.859954275,186400.736737739,186008.234375,185231.050721679,185289.239747759,185288.16932657,186166.756834678,196300.890625,197005.534069624,195483.285804756,196223.44791704,195847.391390719,201688.671875,201882.108095754,200960.441973712,201437.306890916,201324.922003038,108319.5390625,108658.195989959,108010.630611617,109113.936099976,109056.764425531,141669.015625,142633.566953216,141603.029435009,141558.884691421,140855.740632836
Q92879,293884.78125,293473.56877403,294224.631696675,293166.310906146,293072.504935522,290978.875,291422.086587612,291186.231953062,290767.62633628,290524.856284231,296435.28125,296161.57340382,296229.701445743,296253.516828481,296174.35911468,299694.375,300368.952657133,299358.97751715,300516.190931238,298747.156128325,221532.421875,222455.093664769,222327.476494666,221404.96412823,220654.174372274,229229.109375,229890.840571567,229749.525603101,229582.463839751,228677.443782527
Q92882,428021.46875,427562.34012524,428531.330916829,427471.122423451,427728.507986091,421383,422054.070058364,421879.480301954,422063.155696813,422072.451921731,424064.53125,424791.948478743,423143.400873598,424675.004443694,423691.981700324,403862.5625,404357.009227913,404125.306678995,403443.453091722,404077.087070387,282325.59375,282387.605200063,281862.777087379,281415.418193217,281626.753733035,273882.6875,273486.110651653,274198.346262585,273738.422747489,274664.649372242
Q92888,403272.0625,403625.908964306,404004.310247481,403434.55605115,402950.189339455,405190.96875,405879.913398951,405315.068200652,404712.322984777,405197.380933866,367650.75,367111.294948,368527.329151489,367623.054050345,368424.188560311,368346.1875,367782.980071098,367828.792357069,368225.189670172,367415.973502394,241742.71875,242209.017072193,241954.07277564,241190.97005282,240991.341405403,230740.96875,230593.325678401,229796.026083782,230018.356132928,231683.85802177
